Region           Strand              Start               End

P1plus             positivo           1074           1149
P2plus             positivo           1153           1228
P3plus             positivo           1587           1662
P4plus             positivo           7902           7977
P5plus             positivo           8964           9039
P6plus             positivo           9765           9840
P7plus             positivo           10761           10836
P8plus             positivo           11034           11109
P9plus             positivo           12781           12856
P10plus             positivo           16535           16610
P11plus             positivo           17890           17965
P12plus             positivo           19429           19504
P13plus             positivo           23172           23247
P14plus             positivo           24474           24549
P15plus             positivo           29992           30067
P16plus             positivo           30340           30415
P17plus             positivo           30437           30512
P18plus             positivo           38530           38605
P19plus             positivo           38801           38876
P20plus             positivo           39366           39441
P21plus             positivo           42927           43002
P22plus             positivo           45412           45487
P23plus             positivo           46320           46395
P24plus             positivo           46651           46726
P25plus             positivo           46919           46994
P26plus             positivo           47316           47391
P27plus             positivo           47691           47766
P28plus             positivo           53103           53178
P29plus             positivo           59026           59101
P30plus             positivo           59371           59446
P31plus             positivo           59674           59749
P32plus             positivo           60549           60624
P33plus             positivo           64618           64693
P34plus             positivo           64713           64788
P35plus             positivo           64801           64876
P36plus             positivo           65771           65846
P37plus             positivo           66239           66314
P38plus             positivo           66314           66389
P39plus             positivo           69061           69136
P40plus             positivo           70482           70557
P41plus             positivo           71031           71106
P42plus             positivo           76666           76741
P43plus             positivo           78582           78657
P44plus             positivo           78657           78732
P45plus             positivo           79666           79741
P46plus             positivo           80209           80284
P47plus             positivo           80785           80860
P48plus             positivo           80952           81027
P49plus             positivo           82457           82532
P50plus             positivo           82586           82661
P51plus             positivo           82829           82904
P52plus             positivo           84672           84747
P53plus             positivo           84924           84999
P54plus             positivo           85561           85636
P55plus             positivo           88748           88823
P56plus             positivo           89012           89087
P57plus             positivo           89087           89162
P58plus             positivo           91653           91728
P59plus             positivo           93733           93808
P60plus             positivo           93852           93927
P61plus             positivo           94933           95008
P62plus             positivo           96922           96997
P63plus             positivo           97110           97185
P64plus             positivo           97426           97501
P65plus             positivo           97993           98068
P66plus             positivo           100385           100460
P67plus             positivo           101315           101390
P68plus             positivo           101454           101529
P69plus             positivo           102120           102195
P70plus             positivo           104525           104600
P71plus             positivo           107014           107089
P72plus             positivo           108549           108624
P73plus             positivo           110294           110369
P74plus             positivo           111217           111292
P75plus             positivo           112527           112602
P76plus             positivo           112862           112937
P77plus             positivo           112994           113069
P78plus             positivo           117436           117511
P79plus             positivo           117798           117873
P80plus             positivo           117873           117948
P81plus             positivo           118935           119010
P82plus             positivo           119551           119626
P83plus             positivo           121450           121525
P84plus             positivo           123759           123834
P85plus             positivo           124657           124732
