Region           Strand              Start               End

P1plus             positivo           766           841
P2plus             positivo           935           1010
P3plus             positivo           1223           1298
P4plus             positivo           3841           3916
P5plus             positivo           6318           6393
P6plus             positivo           6915           6990
P7plus             positivo           7678           7753
P8plus             positivo           7948           8023
P9plus             positivo           12140           12215
P10plus             positivo           13355           13430
P11plus             positivo           14192           14267
P12plus             positivo           15503           15578
P13plus             positivo           17307           17382
P14plus             positivo           18098           18173
P15plus             positivo           18175           18250
P16plus             positivo           20439           20514
P17plus             positivo           21633           21708
P18plus             positivo           22461           22536
P19plus             positivo           24234           24309
P20plus             positivo           24617           24692
P21plus             positivo           25392           25467
P22plus             positivo           35854           35929
P23plus             positivo           36342           36417
P24plus             positivo           36499           36574
P25plus             positivo           37255           37330
P26plus             positivo           38173           38248
P27plus             positivo           40966           41041
P28plus             positivo           44490           44565
P29plus             positivo           44576           44651
P30plus             positivo           44866           44941
P31plus             positivo           46302           46377
P32plus             positivo           47725           47800
P33plus             positivo           49230           49305
P34plus             positivo           49336           49411
P35plus             positivo           51561           51636
P36plus             positivo           52795           52870
P37plus             positivo           53109           53184
P38plus             positivo           53875           53950
P39plus             positivo           54374           54449
P40plus             positivo           54694           54769
P41plus             positivo           56121           56196
P42plus             positivo           57982           58057
P43plus             positivo           58129           58204
P44plus             positivo           61404           61479
P45plus             positivo           62724           62799
P46plus             positivo           62799           62874
P47plus             positivo           63327           63402
P48plus             positivo           63450           63525
P49plus             positivo           66529           66604
P50plus             positivo           67160           67235
P51plus             positivo           72362           72437
P52plus             positivo           76010           76085
P53plus             positivo           76196           76271
P54plus             positivo           78469           78544
P55plus             positivo           80619           80694
P56plus             positivo           84445           84520
P57plus             positivo           85438           85513
P58plus             positivo           87868           87943
P59plus             positivo           92581           92656
P60plus             positivo           92756           92831
P61plus             positivo           93751           93826
P62plus             positivo           98138           98213
P63plus             positivo           98235           98310
P64plus             positivo           99203           99278
P65plus             positivo           100402           100477
P66plus             positivo           100496           100571
P67plus             positivo           100678           100753
P68plus             positivo           101035           101110
P69plus             positivo           101443           101518
P70plus             positivo           101605           101680
P71plus             positivo           105016           105091
P72plus             positivo           105129           105204
P73plus             positivo           108970           109045
P74plus             positivo           110372           110447
P75plus             positivo           112702           112777
P76plus             positivo           113366           113441
P77plus             positivo           114670           114745
P78plus             positivo           114970           115045
P79plus             positivo           115045           115120
P80plus             positivo           115480           115555
P81plus             positivo           118119           118194
P82plus             positivo           126250           126325
P83plus             positivo           126346           126421
P84plus             positivo           126748           126823
P85plus             positivo           127063           127138
P86plus             positivo           131658           131733
P87plus             positivo           133900           133975
P88plus             positivo           134479           134554
P89plus             positivo           136089           136164
P90plus             positivo           138071           138146
P91plus             positivo           141698           141773
P92plus             positivo           141930           142005
P93plus             positivo           142217           142292
P94plus             positivo           142634           142709
P95plus             positivo           143175           143250
P96plus             positivo           144522           144597
P97plus             positivo           147001           147076
P98plus             positivo           148076           148151
P99plus             positivo           150120           150195
P100plus             positivo           150411           150486
P101plus             positivo           151782           151857
P102plus             positivo           153798           153873
P103plus             positivo           154879           154954
P104plus             positivo           156524           156599
P105plus             positivo           156627           156702
P106plus             positivo           159778           159853
P107plus             positivo           160285           160360
P108plus             positivo           160376           160451
P109plus             positivo           161222           161297
P110plus             positivo           161334           161409
P111plus             positivo           161516           161591
P112plus             positivo           161634           161709
P113plus             positivo           162750           162825
P114plus             positivo           163048           163123
P115plus             positivo           165213           165288
P116plus             positivo           166344           166419
P117plus             positivo           168622           168697
P118plus             positivo           168857           168932
P119plus             positivo           169535           169610
P120plus             positivo           169689           169764
P121plus             positivo           170480           170555
P122plus             positivo           171344           171419
P123plus             positivo           171420           171495
P124plus             positivo           172346           172421
P125plus             positivo           172501           172576
P126plus             positivo           173553           173628
P127plus             positivo           177435           177510
P128plus             positivo           178479           178554
P129plus             positivo           178854           178929
P130plus             positivo           182270           182345
P131plus             positivo           189849           189924
P132plus             positivo           191757           191832
P133plus             positivo           196604           196679
P134plus             positivo           196679           196754
P135plus             positivo           197445           197520
P136plus             positivo           200280           200355
P137plus             positivo           200444           200519
P138plus             positivo           206419           206494
P139plus             positivo           206692           206767
P140plus             positivo           207041           207116
P141plus             positivo           208599           208674
P142plus             positivo           209072           209147
P143plus             positivo           209296           209371
P144plus             positivo           209563           209638
P145plus             positivo           210397           210472
P146plus             positivo           211864           211939
P147plus             positivo           212126           212201
P148plus             positivo           212508           212583
P149plus             positivo           212583           212658
P150plus             positivo           214107           214182
P151plus             positivo           214261           214336
P152plus             positivo           214949           215024
P153plus             positivo           215707           215782
P154plus             positivo           218501           218576
P155plus             positivo           220517           220592
P156plus             positivo           220632           220707
